date,mean_max_temp,mean_min_temp,mean_max_apparent_temp,mean_min_apparent_temp,mean_total_precipitation,mean_wind_speed
2023-12-09,23.6039002,13.7559,24.540954,10.988866999999999,0.0,31.474566
2023-12-10,17.237900000000003,4.2039,12.252593000000001,-0.25371865000000005,0.0,32.638529500000004
2023-12-11,16.7079002,1.8239,15.951428,-4.74027445,0.0,20.517117499999998
2023-12-12,19.5199,5.1579,18.946063000000002,0.952252,0.005,20.050365
2023-12-13,16.7759,11.4059,13.4995655,10.0464725,2.0265,18.4369875
2023-12-14,18.1599,9.9939,20.066458500000003,7.0956008,0.57875,15.357927750000002
2023-12-15,19.1219002,14.2398998,18.095877,13.5893045,2.872,18.497046250000004
2023-12-16,17.7159,7.419900000000001,16.1846185,3.8983489999999996,0.505,29.89985575
2023-12-17,20.7699,4.679900000000001,19.702264999999997,-0.642767715,0.0,18.32749675
2023-12-18,19.9339,7.621899999999999,18.279735000000002,2.4328305500000003,0.0,20.6628
2023-12-19,19.5719,6.0479,18.2423715,1.0316681,0.0,19.74396
2023-12-20,21.3539,9.6219,21.382798,7.5873266,0.0825,21.3874475
2023-12-21,19.625899999999998,14.5759,18.20044,15.578792499999999,1.76775,18.508366375
2023-12-22,19.0539,15.6739,22.248495,16.0144865,3.5767499999999997,11.75500025
2023-12-23,21.805900200000004,15.825899999999999,22.6241755,15.289823000000002,3.492,19.108811
2023-12-24,22.4559,14.8839,22.689329999999998,13.624206000000001,55.21575,22.7182025
2023-12-25,16.0339,6.801900000000001,13.015292500000001,2.2595807,0.0,23.538645250000002
2023-12-26,14.9119,3.1499,13.0511625,-1.0078035349999999,0.0,19.380636000000003
2023-12-27,17.269900200000002,4.8939,15.609283000000001,-0.24961443,0.0,17.83494875
2023-12-28,16.093899999999998,4.4879,14.247336,-0.03786421000000001,0.0,18.841935
2023-12-29,15.521899999999999,3.2599000000000005,13.737013000000001,-0.7215503000000001,0.0,18.365371250000003
2023-12-30,18.9479,3.6839,18.6049575,-3.23163855,0.0,14.07220225
2023-12-31,21.9019,5.995899939999999,20.8843855,1.2673459999999999,0.0,23.952652750000002
2024-01-01,16.085900000000002,6.753900000000002,13.264174,1.32403345,0.0,27.41072775
2024-01-02,11.5519,5.94189992,10.478765,1.4463356,19.706000500000002,23.3446355
2024-01-03,11.7078998,7.561899940000001,9.6176825,3.9511440999999996,2.195,22.844940750000003
2024-01-04,13.0859,4.3698999999999995,13.362194500000001,1.5044632999999998,0.5655,18.42764425
2024-01-05,17.4839,8.903899999999998,16.5865815,6.5441590000000005,1.37675,19.4770925
2024-01-06,18.3079002,5.2078999999999995,16.136853,0.52077595,0.0,16.888243250000002
2024-01-07,17.1539,3.8099000000000003,16.113027000000002,-1.5691163,0.0,20.32717625
2024-01-08,21.1239,11.705900000000002,21.955256,9.8254105,5.87950025,32.071957499999996
2024-01-09,15.157900000000001,5.13589994,10.7291335,-0.5671473499999999,1.065,35.414029
2024-01-10,18.2599,2.4679,17.3048225,-3.9159610000000002,0.0,30.981381
2024-01-11,22.2479,7.379900000000001,21.9415175,1.70338865,0.0,27.808021250000003
2024-01-12,19.553900199999998,4.35589994,19.30585,-0.6509688499999999,0.1875,35.3373925
2024-01-13,15.975900000000001,1.4399,15.266499,-3.67973025,0.0,26.456227
2024-01-14,7.9199,-3.7221,1.7128445,-14.66888475,0.115,29.31149825
2024-01-15,-1.7201,-4.99810006,-10.2863635,-15.980106,0.155,30.599775
2024-01-16,1.013900008,-6.9021,-4.176474499999999,-15.376894,0.0,33.100060500000005
2024-01-17,7.233899940000001,-6.960100059999999,3.115871,-12.865854500000001,0.0,23.066775999999997
2024-01-18,20.451900000000002,2.6719,22.1972885,-1.1325382,0.0,21.224252
2024-01-19,13.211899800000001,1.1559000000000001,9.3693335,-5.8634056999999995,0.0,41.04842
2024-01-20,6.7758999200000005,-2.4901,1.5646412,-9.769907499999999,0.0,26.15855625
2024-01-21,5.0819,2.7719000200000004,2.1489228000000002,-1.34769575,0.77525,18.419126
2024-01-22,14.3978998,4.813899999999999,13.354673,-0.44006935,74.42625,19.1425515
2024-01-23,16.5379,11.5559,16.597415,11.314801,11.86674975,16.014609
2024-01-24,16.023899999999998,12.741900000000001,13.000013,11.069328500000001,22.142249999999997,17.045025
2024-01-25,17.5199,10.3819,15.2933765,7.6577934999999995,5.039249999999999,15.295036
2024-01-26,17.3059,10.5339,12.814752,9.283512,0.0125,15.586016
2024-01-27,15.9799,9.043899999999999,14.8944975,5.1830365,0.0,29.793710750000002
2024-01-28,17.231900000000003,5.0159,16.557507,1.48202275,0.0,17.569996
2024-01-29,19.453899999999997,6.14589992,18.899873499999998,2.0845927,0.0,14.10899525
2024-01-30,20.7499,8.31389992,21.5139085,4.1470755,0.0,12.762796999999999
2024-01-31,21.6039,8.23989992,21.82159,2.3979492000000002,0.0,13.558565
2024-02-01,21.5759002,9.213899999999999,20.780495000000002,5.829658500000001,0.0,21.663272
2024-02-02,20.0079,14.309899999999999,20.1196585,14.1665365,9.102,22.528444250000003
2024-02-03,20.4839002,12.4378998,20.989265,10.849478,12.82324975,21.71764825
2024-02-04,19.7679002,11.2558998,16.765529,6.92239275,0.00025,34.31590075
2024-02-05,16.9819,10.3399,16.2758085,6.5758068000000005,0.0025,32.617430500000005
2024-02-06,19.115900000000003,6.575899999999999,19.935429,3.21994825,0.0,14.15628075
2024-02-07,20.3919,7.74789992,18.9237725,4.065057,0.0375,28.160344000000002
2024-02-08,20.4439002,14.831900000000001,22.2740415,15.413205999999999,0.23,19.9571705
2024-02-09,22.741899999999998,16.575899999999997,24.176943,16.797805,0.0825,19.458358250000003
2024-02-10,19.5059,14.4639,20.492486999999997,15.201261500000001,23.032750500000002,19.93603325
2024-02-11,18.0679,11.1839,16.368782,6.315704500000001,2.144750025,27.21896075
2024-02-12,15.497899799999999,5.8139,13.730705,1.125151445,0.0,29.64831125
2024-02-13,17.7799002,3.8519000000000005,18.20771,-0.28520422,0.0,17.7945955
2024-02-14,18.2859,5.999899999999999,19.253446500000003,2.55157335,0.1875,17.751155
2024-02-15,19.8739,13.893899999999999,20.87599,14.192949500000001,0.115,14.9491385
2024-02-16,21.191899999999997,15.091899799999998,22.407651,11.976993,0.5525,25.91864675
2024-02-17,15.725899799999999,5.03389992,10.3258385,-2.38293375,0.0,38.4406875
2024-02-18,11.549900000000001,1.1799,10.13058625,-3.12081015,0.0,23.00829125
2024-02-19,17.9819,2.4099,17.6559565,-2.8767293,0.0,24.2039025
2024-02-20,23.6159,7.0199,25.339627999999998,2.962655,0.0,23.235271750000003
